P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.344.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.344.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.345.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.345.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.345.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.345.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.346.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.346.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.346.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.346.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.347.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.347.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.347.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.347.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.348.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.348.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.348.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.348.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.349.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.349.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.349.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.349.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.350.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.350.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.350.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.350.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.351.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.351.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.351.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.351.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.352.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.352.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.352.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.352.0.a,,1.0
